,name,year,movie_rated,run_length,genres,release_date,rating,num_raters,num_reviews,review_url,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Fantasy,History,Horror,Music,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,pos,neg,neutral,pos_neg_ratio
20,Scarface,1983,R,2h 50min,Crime; Drama; ,9 December 1983 (USA),8.3,715023,1029,https://www.imdb.com/title/tt0086250/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.826865671641791,0.1701492537313433,0.0029850746268656717,4.859649122807017
22,Taxi Driver,1976,R,1h 54min,Crime; Drama; ,9 February 1976 (USA),8.3,696631,1161,https://www.imdb.com/title/tt0075314/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7807486631016043,0.20409982174688057,0.015151515151515152,3.8253275109170306
23,City of God,2002,R,2h 10min,Crime; Drama; ,13 February 2004 (USA),8.6,681961,997,https://www.imdb.com/title/tt0317248/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8695652173913043,0.1263902932254803,0.004044489383215369,6.88
26,12 Angry Men,1957,Approved,1h 36min,Crime; Drama; ,10 April 1957 (USA),8.9,661761,1575,https://www.imdb.com/title/tt0050083/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8371939113170086,0.15354070152217075,0.009265387160820648,5.452586206896552
27,Fargo,1996,R,1h 38min,Crime; Drama; Thriller; ,5 April 1996 (USA),8.1,596614,947,https://www.imdb.com/title/tt0116282/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.6799140708915145,0.3104189044038668,0.00966702470461869,2.190311418685121
28,Now You See Me,2013,PG-13,1h 55min,Crime; Mystery; Thriller; ,31 May 2013 (USA),7.3,581643,760,https://www.imdb.com/title/tt1670345/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0.5421052631578948,0.45,0.007894736842105263,1.2046783625730995
29,Prisoners,2013,R,2h 33min,Crime; Drama; Mystery; ,20 September 2013 (USA),8.1,575034,901,https://www.imdb.com/title/tt1392214/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.6795454545454546,0.31022727272727274,0.010227272727272727,2.1904761904761907
30,Heat,1995,R,2h 50min,Crime; Drama; Thriller; ,15 December 1995 (USA),8.2,557728,1074,https://www.imdb.com/title/tt0113277/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.8632887189292543,0.13097514340344169,0.0057361376673040155,6.591240875912408
31,Drive,2011,R,1h 40min,Crime; Drama; ,16 September 2011 (USA),7.8,554576,1521,https://www.imdb.com/title/tt0780504/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5759368836291914,0.4128862590401052,0.011176857330703484,1.394904458598726
33,L.A. Confidential,1997,R,2h 18min,Crime; Drama; Mystery; ,19 September 1997 (USA),8.2,518387,710,https://www.imdb.com/title/tt0119488/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.84992784992785,0.14574314574314573,0.004329004329004329,5.8316831683168315
36,Ocean's Eleven,2001,PG-13,1h 56min,Crime; Thriller; ,7 December 2001 (USA),7.7,500919,932,https://www.imdb.com/title/tt0240772/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.7105831533477321,0.2818574514038877,0.00755939524838013,2.521072796934866
39,The Hateful Eight,2015,R,2h 48min,Crime; Drama; Mystery; ,30 December 2015 (USA),7.8,493749,1430,https://www.imdb.com/title/tt3460252/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.4664335664335664,0.5195804195804196,0.013986013986013986,0.8977119784656796
41,Casino,1995,R,2h 58min,Crime; Drama; ,22 November 1995 (USA),8.2,448054,623,https://www.imdb.com/title/tt0112641/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8479338842975207,0.14710743801652892,0.0049586776859504135,5.764044943820225
42,Nightcrawler,2014,R,1h 57min,Crime; Drama; Thriller; ,31 October 2014 (USA),7.9,443660,758,https://www.imdb.com/title/tt2872718/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.8177014531043593,0.1809775429326288,0.001321003963011889,4.518248175182482
44,American Hustle,2013,R,2h 18min,Crime; Drama; ,20 December 2013 (USA),7.2,438125,817,https://www.imdb.com/title/tt1800241/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6181150550795593,0.36964504283965727,0.012239902080783354,1.6721854304635762
45,Zodiac,2007,R,2h 37min,Crime; Drama; Mystery; ,2 March 2007 (USA),7.7,436889,768,https://www.imdb.com/title/tt0443706/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.8044328552803129,0.19035202086049544,0.005215123859191656,4.226027397260274
46,Baby Driver,2017,R,1h 53min,Action; Crime; Drama; ,28 June 2017 (USA),7.6,416067,1096,https://www.imdb.com/title/tt3890160/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6751824817518248,0.32116788321167883,0.0036496350364963502,2.102272727272727
48,Crash,2004,R,1h 52min,Crime; Drama; Thriller; ,6 May 2005 (USA),7.7,413651,1693,https://www.imdb.com/title/tt0375679/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.5295508274231678,0.4521276595744681,0.018321513002364065,1.1712418300653595
50,Mystic River,2003,R,2h 18min,Crime; Drama; Mystery; ,15 October 2003 (USA),7.9,408998,1036,https://www.imdb.com/title/tt0327056/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.6695652173913044,0.3188405797101449,0.011594202898550725,2.1
51,The Girl with the Dragon Tattoo,2011,R,2h 38min,Crime; Drama; Mystery; ,21 December 2011 (USA),7.8,408988,723,https://www.imdb.com/title/tt1568346/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.6677215189873418,0.3227848101265823,0.00949367088607595,2.0686274509803924
54,Gangs of New York,2002,R,2h 47min,Crime; Drama; ,20 December 2002 (USA),7.5,394333,1216,https://www.imdb.com/title/tt0217505/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5723738626964433,0.41356492969396197,0.014061207609594707,1.384
58,Training Day,2001,R,2h 2min,Crime; Drama; Thriller; ,5 October 2001 (USA),7.7,378412,711,https://www.imdb.com/title/tt0139654/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.8098591549295775,0.17887323943661973,0.011267605633802818,4.52755905511811
59,Sicario,2015,R,2h 1min,Action; Crime; Drama; ,2 October 2015 (USA),7.6,356962,719,https://www.imdb.com/title/tt3397884/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6717663421418637,0.3198887343532684,0.008344923504867872,2.1
60,Wanted,2008,R,1h 50min,Action; Crime; Fantasy; ,27 June 2008 (USA),6.7,353620,779,https://www.imdb.com/title/tt0493464/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.3478818998716303,0.6418485237483954,0.010269576379974325,0.542
61,Collateral,2004,R,2h,Crime; Drama; Thriller; ,6 August 2004 (USA),7.5,350028,890,https://www.imdb.com/title/tt0369339/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.7289088863892014,0.26209223847019125,0.008998875140607425,2.781115879828326
62,Ocean's Twelve,2004,PG-13,2h 5min,Crime; Thriller; ,10 December 2004 (USA),6.5,349317,669,https://www.imdb.com/title/tt0349903/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.2949101796407186,0.6991017964071856,0.005988023952095809,0.42184154175588867
63,The Godfather: Part III,1990,R,2h 42min,Crime; Drama; ,25 December 1990 (USA),7.6,347672,652,https://www.imdb.com/title/tt0099674/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5758513931888545,0.41640866873065013,0.007739938080495356,1.3828996282527881
64,John Wick: Chapter 2,2017,R,2h 2min,Action; Crime; Thriller; ,10 February 2017 (USA),7.5,347579,860,https://www.imdb.com/title/tt4425200/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5657741559953434,0.42840512223515714,0.005820721769499418,1.3206521739130435
65,Fast Five,2011,PG-13,2h 10min,Action; Adventure; Crime; ,29 April 2011 (USA),7.3,345450,424,https://www.imdb.com/title/tt1596343/reviews/_ajax?ref_=undefined&paginationKey=,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5731132075471698,0.41037735849056606,0.01650943396226415,1.396551724137931
66,Face_Off,1997,R,2h 18min,Action; Crime; Sci-Fi; ,27 June 1997 (USA),7.3,341451,609,https://www.imdb.com/title/tt0119094/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.599009900990099,0.38613861386138615,0.01485148514851485,1.5512820512820513
68,The Town,2010,R,2h 5min,Crime; Drama; Thriller; ,17 September 2010 (USA),7.5,341073,498,https://www.imdb.com/title/tt0840361/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.7911646586345381,0.20080321285140562,0.008032128514056224,3.94
69,The Fast and the Furious,2001,PG-13,1h 46min,Action; Crime; Thriller; ,22 June 2001 (USA),6.8,338840,1059,https://www.imdb.com/title/tt0232500/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.49334600760456276,0.49429657794676807,0.012357414448669201,0.9980769230769231
71,The Italian Job,2003,PG-13,1h 51min,Action; Crime; Thriller; ,30 May 2003 (USA),7.0,335566,519,https://www.imdb.com/title/tt0317740/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6165703275529865,0.36801541425818884,0.015414258188824663,1.675392670157068
73,Inside Man,2006,R,2h 9min,Crime; Drama; Mystery; ,24 March 2006 (USA),7.6,329265,718,https://www.imdb.com/title/tt0454848/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.5891364902506964,0.39275766016713093,0.018105849582172703,1.5
74,The Equalizer,2014,R,2h 12min,Action; Crime; Thriller; ,26 September 2014 (USA),7.2,322279,613,https://www.imdb.com/title/tt0455944/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.6623164763458401,0.32300163132137033,0.01468189233278956,2.0505050505050506
75,Man on Fire,2004,R,2h 26min,Action; Crime; Drama; ,23 April 2004 (USA),7.7,322039,762,https://www.imdb.com/title/tt0328107/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.6351706036745407,0.34908136482939633,0.015748031496062992,1.8195488721804511
76,Ocean's Thirteen,2007,PG-13,2h 2min,Action; Crime; Thriller; ,8 June 2007 (USA),6.9,312811,316,https://www.imdb.com/title/tt0496806/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.560126582278481,0.4272151898734177,0.012658227848101266,1.3111111111111111
77,Pineapple Express,2008,R,1h 51min,Action; Comedy; Crime; ,6 August 2008 (USA),6.9,308854,425,https://www.imdb.com/title/tt0910936/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.7458823529411764,0.24235294117647058,0.011764705882352941,3.0776699029126213
78,Jackie Brown,1997,R,2h 34min,Crime; Drama; Thriller; ,25 December 1997 (USA),7.5,306877,536,https://www.imdb.com/title/tt0119396/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.7234848484848485,0.25757575757575757,0.01893939393939394,2.8088235294117645
79,Burn After Reading,2008,R,1h 36min,Comedy; Crime; Drama; ,12 September 2008 (USA),7.0,301462,622,https://www.imdb.com/title/tt0887883/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4437299035369775,0.5466237942122186,0.00964630225080386,0.8117647058823529
80,Once Upon a Time in America,1984,R,3h 49min,Crime; Drama; ,1 June 1984 (USA),8.4,299388,676,https://www.imdb.com/title/tt0087843/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7221374045801526,0.27022900763358776,0.007633587786259542,2.672316384180791
82,Lucky Number Slevin,2006,R,1h 50min,Crime; Drama; Mystery; ,7 April 2006 (USA),7.7,295883,548,https://www.imdb.com/title/tt0425210/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.6222627737226277,0.36678832116788324,0.010948905109489052,1.6965174129353233
83,Home Alone 2: Lost in New York,1992,PG,2h,Adventure; Comedy; Crime; ,20 November 1992 (USA),6.8,289368,261,https://www.imdb.com/title/tt0104431/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.5891472868217055,0.3992248062015504,0.011627906976744186,1.4757281553398058
84,Lord of War,2005,R,2h 2min,Action; Crime; Drama; ,16 September 2005 (USA),7.6,288544,482,https://www.imdb.com/title/tt0399295/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.7068607068607069,0.28274428274428276,0.010395010395010396,2.5
85,Deja Vu,2006,PG-13,2h 6min,Action; Crime; Sci-Fi; ,22 November 2006 (USA),7.0,287330,458,https://www.imdb.com/title/tt0453467/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.6419213973799127,0.34497816593886466,0.013100436681222707,1.860759493670886
86,To Kill a Mockingbird,1962,Approved,2h 9min,Crime; Drama; ,16 March 1963 (USA),8.2,287100,567,https://www.imdb.com/title/tt0056592/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.8535714285714285,0.14285714285714285,0.0035714285714285713,5.975
87,The Hangover Part III,2013,R,1h 40min,Comedy; Crime; ,23 May 2013 (USA),5.8,286488,318,https://www.imdb.com/title/tt1951261/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.3238993710691824,0.6635220125786163,0.012578616352201259,0.4881516587677725
88,RED,2010,PG-13,1h 51min,Action; Comedy; Crime; ,15 October 2010 (USA),7.0,282437,362,https://www.imdb.com/title/tt1245526/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.643646408839779,0.35359116022099446,0.0027624309392265192,1.8203125
89,3:10 to Yuma,2007,R,2h 2min,Action; Crime; Drama; ,7 September 2007 (USA),7.7,281948,625,https://www.imdb.com/title/tt0381849/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.5961538461538461,0.3942307692307692,0.009615384615384616,1.5121951219512195
90,The Transporter,2002,PG-13,1h 32min,Action; Crime; Thriller; ,11 October 2002 (USA),6.8,279981,473,https://www.imdb.com/title/tt0293662/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5520169851380042,0.4416135881104034,0.006369426751592357,1.25
91,From Dusk Till Dawn,1996,R,1h 48min,Action; Crime; Horror; ,19 January 1996 (USA),7.2,279303,664,https://www.imdb.com/title/tt0116367/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.6125574272588055,0.3767228177641654,0.010719754977029096,1.6260162601626016
92,"O Brother, Where Art Thou?",2000,PG-13,1h 47min,Adventure; Comedy; Crime; ,2 February 2001 (USA),7.7,277150,905,https://www.imdb.com/title/tt0190590/reviews/_ajax?ref_=undefined&paginationKey=,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8131256952169077,0.1835372636262514,0.0033370411568409346,4.430303030303031
94,The Untouchables,1987,R,1h 59min,Crime; Drama; Thriller; ,3 June 1987 (USA),7.9,270871,496,https://www.imdb.com/title/tt0094226/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0.8085539714867617,0.18533604887983707,0.006109979633401222,4.362637362637362
95,Con Air,1997,R,1h 55min,Action; Crime; Thriller; ,6 June 1997 (USA),6.9,269643,398,https://www.imdb.com/title/tt0118880/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5631313131313131,0.42424242424242425,0.012626262626262626,1.3273809523809523
97,Batman Returns,1992,PG-13,2h 6min,Action; Crime; Fantasy; ,19 June 1992 (USA),7.0,267156,679,https://www.imdb.com/title/tt0103776/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.6203288490284006,0.37070254110612855,0.008968609865470852,1.6733870967741935
98,The Nice Guys,2016,R,1h 56min,Action; Comedy; Crime; ,20 May 2016 (USA),7.4,266631,450,https://www.imdb.com/title/tt3799694/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.6533333333333333,0.34,0.006666666666666667,1.9215686274509804
99,Law Abiding Citizen,2009,R,1h 49min,Action; Crime; Drama; ,16 October 2009 (USA),7.4,265136,548,https://www.imdb.com/title/tt1197624/reviews/_ajax?ref_=undefined&paginationKey=,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.4854014598540146,0.4981751824817518,0.016423357664233577,0.9743589743589743
0,The Shawshank Redemption,1994,R,2h 22min,Drama; ,14 October 1994 (USA),9.3,2258845,8022,https://www.imdb.com/title/tt0111161/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9330683420951404,0.06359789716630337,0.003333760738556225,14.671370967741936
2,Fight Club,1999,R,2h 19min,Drama; ,15 October 1999 (USA),8.8,1794454,3719,https://www.imdb.com/title/tt0137523/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7569349079923098,0.2326283987915408,0.01043669321614941,3.2538370720188903
4,Forrest Gump,1994,PG-13,2h 22min,Drama; Romance; ,6 July 1994 (USA),8.8,1741097,2354,https://www.imdb.com/title/tt0109830/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8562005277044855,0.13808267370272648,0.005716798592788039,6.2006369426751595
11,Django Unchained,2012,R,2h 45min,Drama; Western; ,25 December 2012 (USA),8.4,1307059,1525,https://www.imdb.com/title/tt1853728/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5818303273213092,0.4021376085504342,0.01603206412825651,1.446843853820598
15,Saving Private Ryan,1998,R,2h 49min,Drama; War; ,24 July 1998 (USA),8.6,1194194,2588,https://www.imdb.com/title/tt0120815/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7613591465823785,0.2299486369024101,0.00869221651521138,3.310996563573883
18,The Prestige,2006,PG-13,2h 10min,Drama; Mystery; Sci-Fi; ,20 October 2006 (USA),8.5,1144513,1394,https://www.imdb.com/title/tt0482571/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.7752394988946205,0.21518054532056005,0.009579955784819455,3.6027397260273974
22,American Beauty,1999,R,2h 2min,Drama; ,1 October 1999 (USA),8.3,1043085,2891,https://www.imdb.com/title/tt0169547/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8097407147862649,0.18430273300630695,0.005956552207428171,4.393536121673004
23,Titanic,1997,PG-13,3h 14min,Drama; Romance; ,19 December 1997 (USA),7.8,1017237,2863,https://www.imdb.com/title/tt0120338/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5054750971388202,0.48604733309784526,0.008477569763334511,1.0399709302325582
24,American History X,1998,R,1h 59min,Drama; ,20 November 1998 (USA),8.5,1007450,1577,https://www.imdb.com/title/tt0120586/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.6773778920308483,0.30848329048843187,0.014138817480719794,2.1958333333333333
32,The Sixth Sense,1999,PG-13,1h 47min,Drama; Mystery; Thriller; ,6 August 1999 (USA),8.1,888920,2223,https://www.imdb.com/title/tt0167404/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.7513711151736746,0.23948811700182815,0.009140767824497258,3.1374045801526718
33,One Flew Over the Cuckoo's Nest,1975,R,2h 13min,Drama; ,19 November 1975 (USA),8.7,884818,967,https://www.imdb.com/title/tt0073486/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8451749734888653,0.14952279957582185,0.005302226935312832,5.652482269503546
34,Eternal Sunshine of the Spotless Mind,2004,R,1h 48min,Drama; Romance; Sci-Fi; ,19 March 2004 (USA),8.3,882495,1800,https://www.imdb.com/title/tt0338013/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0.8103254769921436,0.1829405162738496,0.006734006734006734,4.429447852760736
35,The Shining,1980,R,2h 26min,Drama; Horror; ,13 June 1980 (USA),8.4,860290,1805,https://www.imdb.com/title/tt0081505/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0.7531356898517674,0.2377423033067275,0.009122006841505131,3.1678657074340526
36,Good Will Hunting,1997,R,2h 6min,Drama; Romance; ,9 January 1998 (USA),8.3,830139,887,https://www.imdb.com/title/tt0119217/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.8074245939675174,0.191415313225058,0.001160092807424594,4.218181818181818
37,Gone Girl,2014,R,2h 29min,Drama; Mystery; Thriller; ,3 October 2014 (USA),8.1,825450,1449,https://www.imdb.com/title/tt2267998/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.5284609978917779,0.4617006324666198,0.009838369641602248,1.1445966514459665
42,Slumdog Millionaire,2008,R,2h,Drama; Romance; ,25 December 2008 (USA),8.0,782675,1126,https://www.imdb.com/title/tt1010048/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6577301161751564,0.3315460232350313,0.010723860589812333,1.9838274932614555
43,Gravity,2013,PG-13,1h 31min,Drama; Sci-Fi; Thriller; ,4 October 2013 (USA),7.7,751305,2090,https://www.imdb.com/title/tt1454468/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0.6086124401913876,0.38421052631578945,0.007177033492822967,1.5840597758405977
44,Requiem for a Dream,2000,R,1h 42min,Drama; ,15 December 2000 (USA),8.3,743198,2115,https://www.imdb.com/title/tt0180093/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7324478178368121,0.25759013282732446,0.009962049335863378,2.8434622467771637
50,Donnie Darko,2001,R,1h 53min,Drama; Mystery; Sci-Fi; ,30 January 2002 (France),8.0,724910,2276,https://www.imdb.com/title/tt0246578/reviews/_ajax?ref_=undefined&paginationKey=,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0.656208572691118,0.3300927971718957,0.0136986301369863,1.9879518072289157
